ip.addr;ip.dsfield;ip.dsfield.dscp;ip.dst;ip.dst_host;ip.flags;ip.flags.df;ip.host;ip.opt.time_stamp;ip.proto;ip.src;ip.src_host;ip.ttl;tcp.ack;tcp.ack_raw;tcp.analysis.bytes_in_flight;tcp.analysis.push_bytes_sent;tcp.checksum;tcp.completeness;tcp.completeness.ack;tcp.completeness.data;tcp.completeness.fin;tcp.completeness.str;tcp.completeness.syn-ack;tcp.dstport;tcp.flags;tcp.flags.ack;tcp.flags.fin;tcp.flags.push;tcp.flags.reset;tcp.flags.str;tcp.flags.syn;tcp.hdr_len;tcp.len;tcp.nxtseq;tcp.option_kind;tcp.option_len;tcp.options.timestamp.tsecr;tcp.options.timestamp.tsval;tcp.port;tcp.seq;tcp.seq_raw;tcp.srcport;tcp.stream;tcp.time_delta;tcp.time_relative;tcp.window_size;tcp.window_size_value;udp.checksum;udp.dstport;udp.length;udp.port;udp.srcport;udp.stream;udp.time_delta;udp.time_relative;pfcp.apply_action.buff;pfcp.apply_action.drop;pfcp.apply_action.forw;pfcp.apply_action.nocp;pfcp.cause;pfcp.dst_interface;pfcp.duration_measurement;pfcp.end_time;pfcp.f_seid.ipv4;pfcp.f_teid.ipv4_addr;pfcp.f_teid.teid;pfcp.f_teid_flags.ch;pfcp.f_teid_flags.ch_id;pfcp.f_teid_flags.v6;pfcp.flags;pfcp.flow_desc;pfcp.flow_desc_len;pfcp.ie_len;pfcp.ie_type;pfcp.length;pfcp.msg_type;pfcp.network_instance;pfcp.node_id_ipv4;pfcp.node_id_type;pfcp.outer_hdr_creation.ipv4;pfcp.outer_hdr_creation.teid;pfcp.pdn_type;pfcp.pdr_id;pfcp.precedence;pfcp.recovery_time_stamp;pfcp.response_time;pfcp.response_to;pfcp.s;pfcp.seid;pfcp.seqno;pfcp.source_interface;pfcp.time_of_first_packet;pfcp.time_of_last_packet;pfcp.ue_ip_addr_ipv4;pfcp.ue_ip_address_flag.sd;pfcp.user_id.imei;pfcp.volume_measurement.dlnop;pfcp.volume_measurement.dlvol;pfcp.volume_measurement.tonop;pfcp.volume_measurement.tovol;tcp_opt_mss;tcp_opt_ts;tcp_opt_sack;tcp_opt_wscale
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.00092796;22.592368702;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.00092796;2231.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.037932721;22.630301423;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.000297536;22.630598959;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;0.000297536;2233.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.001763823;22.632362782;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.000253484;22.632616266;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;0.000253484;2235.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x0ef8;8805.0;284.0;8805.0;8805.0;0.0;0.006194212;22.638810478;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.2404705263015516e+19;2.0;0.0;;;64.103.118.194;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.00079884;22.639609318;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.00079884;2237.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.019655929;22.659265247;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.000151956;22.659417203;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;0.000151956;2239.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.011303809;22.670721012;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;9.2443e-05;22.670813455;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;9.2443e-05;2241.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.013624419;22.684437874;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.000148645;22.684586519;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;0.000148645;2243.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x6189;8805.0;284.0;8805.0;8805.0;0.0;0.011847223;22.696433742;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;9.446992453739792e+18;2.0;0.0;;;97.67.106.20;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000145472;22.696579214;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000145472;2245.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x02;True;192.168.130.186;;17;192.168.130.186;192.168.130.186;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.056992123;22.753571337;False;False;True;False;;0.0;;;;;;;;;0x21;;;50.0;10.0;66.0;52.0;internet;;;192.168.14.163;0x00000f14;;;;;;;True;2062.0;11886.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12cc;8805.0;29.0;8805.0;8805.0;0.0;0.000315555;22.753886892;;;;;1.0;;;;;;;;;;0x21;;;1.0;19.0;17.0;53.0;;;;;;;;;;0.000315555;2247.0;True;1181.0;11886.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0xd768;8805.0;284.0;8805.0;8805.0;0.0;0.038814145;22.792701037;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.2326275933247334e+19;2.0;0.0;;;35.128.23.253;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000233559;22.792934596;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000233559;2249.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x8d26;8805.0;284.0;8805.0;8805.0;0.0;0.002813557;22.795748153;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.3358714389419575e+19;2.0;0.0;;;96.213.79.41;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000149048;22.795897201;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000149048;2251.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0xcacc;8805.0;284.0;8805.0;8805.0;0.0;0.010669719;22.80656692;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;9.62476639332478e+18;2.0;0.0;;;187.9.11.101;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000193356;22.806760276;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000193356;2253.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x7d1d;8805.0;284.0;8805.0;8805.0;0.0;0.013250406;22.820010682;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.3458160198494493e+19;2.0;0.0;;;135.34.214.98;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000273237;22.820283919;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000273237;2255.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0xbeda;8805.0;284.0;8805.0;8805.0;0.0;0.003983103;22.824267022;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.0717119869632432e+19;2.0;0.0;;;44.172.182.237;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000164695;22.824431717;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000164695;2257.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.002962453;22.82739417;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.000214928;22.827609098;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;0.000214928;2259.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x0ad4;8805.0;284.0;8805.0;8805.0;0.0;0.031421979;22.859031077;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.2005008996547006e+19;2.0;0.0;;;194.236.188.109;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000164685;22.859195762;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000164685;2261.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.037713826;22.896909588;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.00031868;22.897228268;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;0.00031868;2263.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.009638886;22.906867154;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.000105431;22.906972585;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;0.000105431;2265.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.003751023;22.910723608;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;6.0492e-05;22.9107841;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;6.0492e-05;2267.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0xb355;8805.0;284.0;8805.0;8805.0;0.0;0.009861923;22.920646023;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.325938164522337e+19;2.0;0.0;;;155.84.86.236;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000742324;22.921388347;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000742324;2269.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x66cc;8805.0;284.0;8805.0;8805.0;0.0;0.009009601;22.930397948;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.1089342968920844e+19;2.0;0.0;;;223.121.28.174;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000154066;22.930552014;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000154066;2271.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x7a57;8805.0;284.0;8805.0;8805.0;0.0;0.010807735;22.941359749;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.1006832352779983e+19;2.0;0.0;;;44.222.146.4;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000414948;22.941774697;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000414948;2273.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x86e5;8805.0;24.0;8805.0;8805.0;0.0;0.00355731;22.945332007;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;1.0;;;;;;;;;;;;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12c7;8805.0;24.0;8805.0;8805.0;0.0;0.000317428;22.945649435;;;;;;;;;;;;;;;0x20;;;4.0;96.0;12.0;2.0;;;;;;;;;Aug  1, 2025 11:43:14.000000000 UTC;0.000317428;2275.0;False;;1.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0xc9f1;8805.0;284.0;8805.0;8805.0;0.0;0.004487233;22.950136668;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;9.835251472716714e+18;2.0;0.0;;;219.5.9.93;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.000244379;22.950381047;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.000244379;2277.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
192.168.130.186;0x00;0;192.168.14.146;192.168.14.146;0x00;False;192.168.130.186;0.0;17;192.168.130.186;192.168.130.186;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0xe15d;8805.0;284.0;8805.0;8805.0;0.0;0.002894258;22.953275305;False;False;True;False;;0.0;;;192.168.130.186;192.168.0.0;1111.0;False;False;False;0x21;permit out ip from any to assigned;34.0;13.0;3.0;272.0;50.0;access;;2.0;192.168.14.163;0x000008ae;;1.0;200.0;;;;True;1.1960476554405868e+19;2.0;0.0;;;115.77.40.42;False;;;;;;0;0;0;0
192.168.14.146;0x00;0;192.168.130.186;192.168.130.186;0x02;True;192.168.14.146;;17;192.168.14.146;192.168.14.146;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0x12fd;8805.0;78.0;8805.0;8805.0;0.0;0.00017578;22.953451085;;;;;1.0;;;;192.168.14.146;192.168.0.0;1111.0;False;False;False;0x21;;;5.0;60.0;66.0;51.0;;192.168.14.146;0.0;;;;1.0;;;0.00017578;2279.0;True;1.1745547671018922e+19;2.0;;;;;;;;;;;0;0;0;0
